customer_id,restaurant_id,dish_name,dish_description,rating,timestamp,cuisine_type,dietary_tags,tip_amount,day_of_week
CUST1049,REST8,Duck à l’Orange,Roast duck with a tangy orange sauce,5,2025-03-13 13:33:33,French,['Contains Gluten'],0.63,Thursday
CUST1046,REST3,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",2,2025-03-13 22:53:03,Plant-based,"['Vegan', 'Gluten-Free']",5.24,Thursday
CUST1044,REST5,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,2,2025-03-14 20:46:04,Middle Eastern,['Contains Gluten'],6.85,Friday
CUST1037,REST7,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,5,2025-03-15 06:09:14,Middle Eastern,"['Vegan', 'Contains Gluten']",4.38,Saturday
CUST1014,REST10,Spaghetti Carbonara,"Pasta with pancetta, egg yolk, pecorino cheese",5,2025-03-15 10:30:21,Italian,"['Contains Gluten', 'Contains Dairy']",16.37,Saturday
CUST1011,REST7,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,2,2025-03-15 19:32:30,Indonesian,"['Spicy', 'Gluten-Free']",2.35,Saturday
CUST1026,REST7,Butter Chicken,Creamy tomato curry with grilled chicken,5,2025-03-15 22:10:14,Indian,"['Contains Dairy', 'Spicy']",1.68,Saturday
CUST1037,REST9,Spaghetti Carbonara,"Pasta with pancetta, egg yolk, pecorino cheese",4,2025-03-16 02:59:35,Italian,"['Contains Gluten', 'Contains Dairy']",10.15,Sunday
CUST1007,REST8,Tom Yum Goong,Hot and sour Thai soup with prawns and lemongrass,2,2025-03-16 21:33:33,Thai,"['Spicy', 'Seafood', 'Gluten-Free']",1.27,Sunday
CUST1027,REST9,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,2,2025-03-17 02:43:03,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",16.51,Monday
CUST1021,REST5,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,5,2025-03-17 22:34:53,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",0.06,Monday
CUST1048,REST5,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,3,2025-03-18 03:05:51,Middle Eastern,"['Vegan', 'Contains Gluten']",17.51,Tuesday
CUST1014,REST6,Spaghetti Carbonara,"Pasta with pancetta, egg yolk, pecorino cheese",2,2025-03-18 03:41:48,Italian,"['Contains Gluten', 'Contains Dairy']",0.22,Tuesday
CUST1035,REST7,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,1,2025-03-19 06:19:36,Indonesian,"['Spicy', 'Gluten-Free']",11.09,Wednesday
CUST1039,REST9,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,4,2025-03-19 14:32:49,Indonesian,"['Spicy', 'Gluten-Free']",3.75,Wednesday
CUST1007,REST8,Falafel Wrap,Crispy chickpea balls with tahini in pita bread,4,2025-03-19 23:30:33,Middle Eastern,"['Vegan', 'Contains Gluten']",24.78,Wednesday
CUST1049,REST1,Korean Fried Chicken,Double-fried chicken with spicy gochujang glaze,3,2025-03-20 13:27:53,Korean,"['Spicy', 'Contains Gluten']",0.38,Thursday
CUST1032,REST2,Pan-Seared Salmon,Crispy-skinned salmon with asparagus and lemon,5,2025-03-21 11:03:04,Modern Australian,"['Seafood', 'Gluten-Free']",4.04,Friday
CUST1002,REST7,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,2,2025-03-23 02:56:47,Middle Eastern,['Contains Gluten'],17.42,Sunday
CUST1005,REST7,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,1,2025-03-24 02:27:03,Middle Eastern,['Contains Gluten'],3.7,Monday
CUST1037,REST9,Spaghetti Carbonara,"Pasta with pancetta, egg yolk, pecorino cheese",3,2025-03-24 04:38:01,Italian,"['Contains Gluten', 'Contains Dairy']",4.96,Monday
CUST1028,REST3,Duck à l’Orange,Roast duck with a tangy orange sauce,1,2025-03-24 21:49:36,French,['Contains Gluten'],5.95,Monday
CUST1016,REST4,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,5,2025-03-24 21:54:11,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",3.03,Monday
CUST1019,REST2,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,3,2025-03-26 14:48:25,Indonesian,"['Spicy', 'Gluten-Free']",4.94,Wednesday
CUST1029,REST2,Korean Fried Chicken,Double-fried chicken with spicy gochujang glaze,5,2025-03-27 08:34:56,Korean,"['Spicy', 'Contains Gluten']",4.39,Thursday
CUST1022,REST9,Lamb Shawarma,Marinated lamb slices with garlic sauce in flatbread,1,2025-03-29 10:29:14,Middle Eastern,['Contains Gluten'],11.57,Saturday
CUST1042,REST6,Duck à l’Orange,Roast duck with a tangy orange sauce,5,2025-03-29 14:41:39,French,['Contains Gluten'],0.23,Saturday
CUST1044,REST5,Prawn Tacos,"Soft shell tacos with grilled prawns, avocado, and salsa",5,2025-03-29 19:05:10,Mexican,"['Seafood', 'Contains Gluten']",1.65,Saturday
CUST1038,REST10,Prawn Tacos,"Soft shell tacos with grilled prawns, avocado, and salsa",2,2025-03-29 23:03:34,Mexican,"['Seafood', 'Contains Gluten']",15.02,Saturday
CUST1013,REST4,Korean Fried Chicken,Double-fried chicken with spicy gochujang glaze,2,2025-03-29 23:05:44,Korean,"['Spicy', 'Contains Gluten']",11.05,Saturday
CUST1017,REST5,Korean Fried Chicken,Double-fried chicken with spicy gochujang glaze,3,2025-03-30 01:00:32,Korean,"['Spicy', 'Contains Gluten']",3.04,Sunday
CUST1040,REST5,Tom Yum Goong,Hot and sour Thai soup with prawns and lemongrass,5,2025-03-30 09:29:42,Thai,"['Spicy', 'Seafood', 'Gluten-Free']",4.84,Sunday
CUST1025,REST5,Grilled Halloumi,Char-grilled halloumi with lemon and herbs,1,2025-03-31 00:52:48,Mediterranean,"['Vegetarian', 'Contains Dairy']",1.62,Monday
CUST1031,REST8,Tom Yum Goong,Hot and sour Thai soup with prawns and lemongrass,1,2025-04-01 03:53:52,Thai,"['Spicy', 'Seafood', 'Gluten-Free']",1.04,Tuesday
CUST1028,REST1,Tom Yum Goong,Hot and sour Thai soup with prawns and lemongrass,3,2025-04-01 08:07:12,Thai,"['Spicy', 'Seafood', 'Gluten-Free']",3.12,Tuesday
CUST1029,REST9,Pumpkin Risotto,Creamy risotto with roasted pumpkin and parmesan,5,2025-04-02 07:56:14,Italian,"['Vegetarian', 'Contains Dairy', 'Gluten-Free']",2.18,Wednesday
CUST1034,REST3,Eggplant Parmigiana,Baked eggplant with tomato sauce and mozzarella,2,2025-04-04 03:24:17,Italian,"['Vegetarian', 'Contains Dairy', 'Contains Gluten']",4.38,Friday
CUST1023,REST7,Korean Fried Chicken,Double-fried chicken with spicy gochujang glaze,3,2025-04-04 22:52:02,Korean,"['Spicy', 'Contains Gluten']",0.4,Friday
CUST1023,REST4,Beef Rendang,Slow-cooked spicy beef curry with coconut milk,3,2025-04-05 23:07:54,Indonesian,"['Spicy', 'Gluten-Free']",18.32,Saturday
CUST1047,REST2,Vegan Buddha Bowl,"Quinoa, chickpeas, roasted veggies and hummus",1,2025-04-06 10:36:06,Plant-based,"['Vegan', 'Gluten-Free']",21.42,Sunday
